<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
^SPX,60,20240404,170000,5247.21,5248.31,5243.08,5245.37,224502598,0
^SPX,60,20240404,180000,5245.69,5251.25,5242.15,5250.87,177502096,0
^SPX,60,20240404,190000,5250.93,5256.47,5250.32,5252.52,152952126,0
^SPX,60,20240404,200000,5252.44,5252.51,5236.43,5236.72,148106892,0
^SPX,60,20240404,210000,5236.77,5236.77,5174.67,5174.98,277163136,0
^SPX,60,20240404,220000,5168.7,5177.46,5146.91,5147.21,685608126,0
^SPX,60,20240405,160000,5160.47,5181.59,5157.6,5179.09,170408852,0
^SPX,60,20240405,170000,5178.21,5198.53,5168.14,5198.53,231807845,0
^SPX,60,20240405,180000,5198.52,5214.64,5183.81,5212.59,237376651,0
^SPX,60,20240405,190000,5214.79,5221.83,5210.4,5221.55,150957986,0
^SPX,60,20240405,200000,5221.22,5221.29,5193.36,5195.84,140968574,0
^SPX,60,20240405,210000,5195.79,5210.49,5191.63,5196.65,151856206,0
^SPX,60,20240405,220000,5196.38,5210.34,5195.77,5204.34,517221106,0
^SPX,60,20240408,160000,5211.37,5211.41,5200.19,5206.39,170160418,0
^SPX,60,20240408,170000,5206.19,5219.5,5200.69,5218.09,232441287,0
^SPX,60,20240408,180000,5218.17,5219.02,5201.36,5205.38,174674444,0
^SPX,60,20240408,190000,5202.29,5212.13,5197.47,5212.13,134700311,0
^SPX,60,20240408,200000,5212.27,5212.27,5205.28,5211.7,124893020,0
^SPX,60,20240408,210000,5212,5212.62,5205.23,5210.49,113328711,0
^SPX,60,20240408,220000,5210.83,5214.6,5200.6,5202.39,491085237,0
^SPX,60,20240409,160000,5217.03,5224.81,5205.33,5206.08,163788688,0
^SPX,60,20240409,170000,5206.25,5209.81,5160.79,5172.12,253416852,0
^SPX,60,20240409,180000,5171.41,5187.82,5169.74,5186.39,185161897,0
^SPX,60,20240409,190000,5185.44,5193.97,5184.54,5185.28,139048147,0
^SPX,60,20240409,200000,5185.13,5193.15,5184.27,5185.26,123171347,0
^SPX,60,20240409,210000,5183.89,5189.65,5180.09,5182.31,130923982,0
^SPX,60,20240409,220000,5182.32,5210.41,5174.94,5209.91,529589282,0
^SPX,60,20240410,160000,5153.9,5161.49,5144.73,5156.31,179895432,0
^SPX,60,20240410,170000,5156.43,5178.43,5153.48,5162.23,226465000,0
^SPX,60,20240410,180000,5162.3,5162.3,5147.91,5150.67,182286535,0
^SPX,60,20240410,190000,5149.37,5160.56,5147.63,5159.64,143369364,0
^SPX,60,20240410,200000,5153.27,5165.9,5138.86,5155.92,200694919,0
^SPX,60,20240410,210000,5157.67,5161.63,5144.09,5144.3,163468412,0
^SPX,60,20240410,220000,5143.77,5167.25,5142.13,5160.64,549555046,0
^SPX,60,20240411,160000,5172.53,5173.62,5159.78,5162.95,119259161,0
^SPX,60,20240411,170000,5164.29,5164.29,5139.03,5151.75,225891921,0
^SPX,60,20240411,180000,5150.03,5170.7,5150.03,5170.11,166400141,0
^SPX,60,20240411,190000,5170.86,5173,5165.03,5169.53,141622416,0
^SPX,60,20240411,200000,5169.94,5198.09,5167.13,5197.12,174375976,0
^SPX,60,20240411,210000,5196.88,5211.78,5196.77,5204.65,181098569,0
^SPX,60,20240411,220000,5206.19,5210.28,5198.29,5199.06,581195938,0
^SPX,60,20240412,160000,5161.65,5174.95,5159.34,5169.41,188316296,0
^SPX,60,20240412,170000,5166.9,5168.63,5137.5,5139.49,248477276,0
^SPX,60,20240412,180000,5142.08,5156.01,5140.65,5150.86,189243970,0
^SPX,60,20240412,190000,5150.88,5150.94,5121.98,5123.87,168772546,0
^SPX,60,20240412,200000,5122.61,5127.54,5110.19,5121.51,170902408,0
^SPX,60,20240412,210000,5121.27,5129.75,5112.97,5112.99,174946482,0
^SPX,60,20240412,220000,5112.44,5124.88,5108.44,5123.41,593216716,0
^SPX,60,20240415,160000,5149.67,5168.41,5149.67,5164.69,180941759,0
^SPX,60,20240415,170000,5164.63,5166.21,5127.43,5127.43,203602719,0
^SPX,60,20240415,180000,5127.7,5141.84,5124.87,5139.63,164869201,0
^SPX,60,20240415,190000,5139.77,5142.24,5111.58,5116.88,139061776,0
^SPX,60,20240415,200000,5116.49,5121.1,5069.8,5079.23,193241856,0
^SPX,60,20240415,210000,5078.43,5079.72,5061.24,5067.49,171002877,0
^SPX,60,20240415,220000,5067.63,5068.15,5052.55,5061.82,617629155,0
^SPX,60,20240416,160000,5062.97,5067.34,5046.5,5060.85,159512951,0
^SPX,60,20240416,170000,5060.01,5067.77,5041.06,5046.69,247086930,0
^SPX,60,20240416,180000,5046.92,5068.98,5045.23,5062.38,203687184,0
^SPX,60,20240416,190000,5058.64,5065.45,5052.84,5061.44,145091441,0
^SPX,60,20240416,200000,5061.62,5065.93,5039.83,5056.02,171172733,0
^SPX,60,20240416,210000,5055.76,5077.87,5043.41,5073.33,173120004,0
^SPX,60,20240416,220000,5073.66,5074.06,5051.05,5051.41,549801049,0
^SPX,60,20240417,160000,5071.81,5077.96,5066.91,5069.9,173292638,0
^SPX,60,20240417,170000,5070.05,5070.13,5038.74,5044.91,226098836,0
^SPX,60,20240417,180000,5045.11,5055.24,5026.84,5033.32,191468295,0
^SPX,60,20240417,190000,5032.73,5033.34,5007.32,5015.34,184803524,0
^SPX,60,20240417,200000,5014.85,5040.12,5013.43,5039.38,160498290,0
^SPX,60,20240417,210000,5039.81,5055.39,5029.91,5033.78,172184947,0
^SPX,60,20240417,220000,5031.22,5033.55,5020.42,5022.21,562013353,0
^SPX,60,20240418,160000,5035.04,5036.19,5014.13,5027.11,155290452,0
^SPX,60,20240418,170000,5027.67,5053.27,5020.47,5049.42,220354640,0
^SPX,60,20240418,180000,5049.84,5056.51,5042.55,5044.64,178751630,0
^SPX,60,20240418,190000,5044.63,5048.54,5022.38,5023.07,156938699,0
^SPX,60,20240418,200000,5022.93,5026.51,5005.01,5010.69,159001814,0
^SPX,60,20240418,210000,5011.65,5018.92,5002.13,5005.1,158992044,0
^SPX,60,20240418,220000,5005.46,5023.26,5005.46,5011.12,537234638,0
^SPX,60,20240419,160000,5005.44,5018.79,5001.27,5010.71,228487884,0
^SPX,60,20240419,170000,5013.71,5015.32,4991.06,5000.83,258149732,0
^SPX,60,20240419,180000,4997.25,5002.64,4987.21,4987.85,192636823,0
^SPX,60,20240419,190000,4986.19,4992.18,4966.04,4984.31,192747337,0
^SPX,60,20240419,200000,4985.21,4998.44,4980.39,4988.11,160491969,0
^SPX,60,20240419,210000,4987.95,4988.34,4955.92,4963.14,193244575,0
^SPX,60,20240419,220000,4961.94,4971.34,4953.59,4967.23,512942169,0
^SPX,60,20240422,160000,4991.61,4995.7,4982.74,4991.21,159726424,0
^SPX,60,20240422,170000,4990.99,4996.41,4974.46,4976.82,246084475,0
^SPX,60,20240422,180000,4975.47,4989.06,4969.41,4989.06,176430986,0
^SPX,60,20240422,190000,4989.97,4999.31,4988.17,4996.88,151211583,0
^SPX,60,20240422,200000,4998.83,5033.65,4997.78,5029.52,166053632,0
^SPX,60,20240422,210000,5029.61,5038.8,5022.38,5028.6,173669435,0
^SPX,60,20240422,220000,5026.43,5028.05,5004.93,5010.6,580352231,0
^SPX,60,20240423,160000,5034.7,5051.79,5027.96,5046.82,187982226,0
^SPX,60,20240423,170000,5047.51,5068.5,5043.41,5067.92,259425369,0
^SPX,60,20240423,180000,5068.01,5068.32,5057,5058.99,188986630,0
^SPX,60,20240423,190000,5059.53,5071.58,5058.49,5067,160788166,0
^SPX,60,20240423,200000,5067.83,5075.97,5062.18,5075.13,143721848,0
^SPX,60,20240423,210000,5075.23,5076.05,5068.81,5072.82,150747622,0
^SPX,60,20240423,220000,5072.8,5072.92,5065.56,5070.55,569261665,0
^SPX,60,20240424,160000,5085.39,5089.48,5076.35,5077.5,230134948,0
^SPX,60,20240424,170000,5078.54,5087.03,5065.85,5067.65,271250807,0
^SPX,60,20240424,180000,5067.67,5069.14,5052,5052.71,210871769,0
^SPX,60,20240424,190000,5052.54,5058.95,5047.02,5058.65,165901578,0
^SPX,60,20240424,200000,5058.75,5079.88,5056.41,5079.33,158927343,0
^SPX,60,20240424,210000,5079.61,5079.86,5059.88,5059.88,165661809,0
^SPX,60,20240424,220000,5059.82,5076.66,5058.49,5071.63,685029612,0
^SPX,60,20240425,160000,5000.33,5007.93,4993.95,4997.44,241406022,0
^SPX,60,20240425,170000,4992.18,5013.52,4990.58,4999,271711532,0
^SPX,60,20240425,180000,4999.13,5017.69,4999.13,5017.69,212196057,0
^SPX,60,20240425,190000,5017.33,5035.22,5015.1,5034.18,172261746,0
^SPX,60,20240425,200000,5033.88,5052.95,5026.04,5050.77,179090392,0
^SPX,60,20240425,210000,5050.37,5052.39,5032.92,5039.81,182270253,0
^SPX,60,20240425,220000,5040.54,5057.64,5040.16,5048.42,729584639,0
^SPX,60,20240426,160000,5084.65,5096.61,5073.28,5094.41,220966139,0
^SPX,60,20240426,170000,5095.29,5105.44,5093.39,5103.39,267118976,0
^SPX,60,20240426,180000,5104.52,5110.46,5093.87,5101.33,201475546,0
^SPX,60,20240426,190000,5101.49,5111.17,5097.92,5111.17,152315704,0
^SPX,60,20240426,200000,5111.37,5114.53,5107.27,5109.94,151843063,0
^SPX,60,20240426,210000,5110.37,5110.61,5101.94,5109.23,167215608,0
^SPX,60,20240426,220000,5109.36,5112.24,5099.74,5099.96,632644095,0
^SPX,60,20240429,160000,5114.13,5123.3,5105.69,5110.67,216167625,0
^SPX,60,20240429,170000,5114.08,5121.45,5112.09,5114.25,234100976,0
^SPX,60,20240429,180000,5113.85,5114.58,5105.71,5112.25,193508832,0
^SPX,60,20240429,190000,5112.23,5118.28,5110.81,5114.17,161791649,0
^SPX,60,20240429,200000,5114.46,5120.43,5111.42,5117.39,136074944,0
^SPX,60,20240429,210000,5116.91,5116.91,5102.71,5110.84,157036072,0
^SPX,60,20240429,220000,5109.99,5116.3,5089.2,5116.17,640155378,0
^SPX,60,20240430,160000,5103.78,5110.25,5097.86,5107.24,191979067,0
^SPX,60,20240430,170000,5107.61,5110.71,5096.9,5101.42,255896778,0
^SPX,60,20240430,180000,5100.22,5100.22,5075.71,5081.35,204457695,0
^SPX,60,20240430,190000,5081.48,5084.94,5063.51,5068.4,167045554,0
^SPX,60,20240430,200000,5068.17,5076.43,5063.21,5076.21,158547494,0
^SPX,60,20240430,210000,5076.05,5079.92,5059.89,5062.22,165916213,0
^SPX,60,20240430,220000,5062.73,5066.95,5035.59,5035.69,784341971,0
^SPX,60,20240501,160000,5026.54,5031.87,5018.91,5022.29,234477382,0
^SPX,60,20240501,170000,5024.52,5030.3,5016.51,5027.89,282592519,0
^SPX,60,20240501,180000,5028.15,5029.14,5015.13,5017.23,226823213,0
^SPX,60,20240501,190000,5016.69,5025.93,5013.5,5018.75,167984222,0
^SPX,60,20240501,200000,5019,5028.35,5014.19,5023.91,172915742,0
^SPX,60,20240501,210000,5024.96,5088.53,5023.65,5085.29,295999103,0
^SPX,60,20240501,220000,5093.36,5096.12,5017.6,5018.39,718220405,0
^SPX,60,20240502,160000,5049.32,5056.53,5031.95,5034.67,203304100,0
^SPX,60,20240502,170000,5034.21,5040.11,5011.05,5039.24,266167811,0
^SPX,60,20240502,180000,5038.79,5045.8,5032.23,5042.47,202232800,0
^SPX,60,20240502,190000,5042.35,5043.38,5028.67,5034.62,163623908,0
^SPX,60,20240502,200000,5037.91,5057.94,5037.91,5053.31,181687429,0
^SPX,60,20240502,210000,5053.51,5070.63,5052.12,5068.92,196454692,0
^SPX,60,20240502,220000,5069.17,5073.16,5054.36,5064.2,647307738,0
^SPX,60,20240503,160000,5122.78,5135.58,5112.74,5131.37,200105907,0
^SPX,60,20240503,170000,5131.28,5139.03,5101.97,5106.33,237719739,0
^SPX,60,20240503,180000,5106.92,5123.79,5103.58,5122.7,193042845,0
^SPX,60,20240503,190000,5120.72,5127.84,5119.4,5121.69,141986276,0
^SPX,60,20240503,200000,5121.93,5130.49,5121.4,5128.45,149963104,0
^SPX,60,20240503,210000,5129.85,5134.6,5128.06,5130.22,161619696,0
^SPX,60,20240503,220000,5129.09,5133.12,5126.32,5127.79,654479882,0
^SPX,60,20240506,160000,5149.68,5158.73,5148.35,5156.46,172067704,0
^SPX,60,20240506,170000,5157.48,5161.44,5155.39,5157.75,218624941,0
^SPX,60,20240506,180000,5158.08,5159.91,5153.58,5158.35,174792114,0
^SPX,60,20240506,190000,5157.05,5161.35,5152.31,5160.08,145375900,0
^SPX,60,20240506,200000,5161.74,5164.68,5157.83,5163.67,143390058,0
^SPX,60,20240506,210000,5163.72,5171.51,5163.43,5168.89,153366723,0
^SPX,60,20240506,220000,5168.94,5180.76,5164.22,5180.74,585221026,0
^SPX,60,20240507,160000,5188.6,5193.55,5185.81,5185.81,172292811,0
^SPX,60,20240507,170000,5186.4,5196.59,5184.11,5195.78,238878257,0
^SPX,60,20240507,180000,5196.03,5196.72,5192.09,5195.22,178116498,0
^SPX,60,20240507,190000,5195.37,5197.46,5191.12,5193.44,150738641,0
^SPX,60,20240507,200000,5193.55,5200.11,5183.15,5184.98,134193664,0
^SPX,60,20240507,210000,5184.84,5188.66,5179.07,5184.49,155315342,0
^SPX,60,20240507,220000,5184.64,5192.75,5181.98,5187.7,584269037,0
^SPX,60,20240508,160000,5168.98,5179.52,5166.38,5179.1,182029171,0
^SPX,60,20240508,170000,5179.61,5191.88,5175.68,5188.25,232430605,0
^SPX,60,20240508,180000,5189.14,5191.48,5181.04,5182.15,174035849,0
^SPX,60,20240508,190000,5182.29,5185.54,5177.84,5180.68,150883245,0
^SPX,60,20240508,200000,5181.05,5185.57,5176.65,5184.98,128739059,0
^SPX,60,20240508,210000,5185.34,5188.77,5184.1,5184.82,139250831,0
^SPX,60,20240508,220000,5184.6,5191.24,5181.17,5187.67,613257676,0
^SPX,60,20240509,160000,5189.03,5192.21,5180.61,5188.75,150100228,0
^SPX,60,20240509,170000,5190.04,5206.36,5189.6,5204.71,212831319,0
^SPX,60,20240509,180000,5205.59,5208.7,5197.9,5198.94,157476964,0
^SPX,60,20240509,190000,5198.49,5207.36,5198.21,5206.11,125399790,0
^SPX,60,20240509,200000,5206.02,5209.68,5202.89,5205.95,125360444,0
^SPX,60,20240509,210000,5205.83,5213.93,5203.37,5212.63,131453799,0
^SPX,60,20240509,220000,5212.67,5215.29,5209.65,5214.08,542530979,0
^SPX,60,20240510,160000,5230.07,5238.74,5230.07,5237.23,131046379,0
^SPX,60,20240510,170000,5236.75,5236.75,5213.45,5217.29,224840109,0
^SPX,60,20240510,180000,5217.64,5219.23,5209.7,5216.93,152138558,0
^SPX,60,20240510,190000,5215.33,5220.79,5211.93,5219.74,115390870,0
^SPX,60,20240510,200000,5218.37,5220.95,5212.14,5220.42,119915104,0
^SPX,60,20240510,210000,5220.46,5222.19,5214.81,5221.94,121138177,0
^SPX,60,20240510,220000,5222.03,5226.04,5219.52,5222.68,545793283,0
^SPX,60,20240513,160000,5235.79,5237.14,5224.44,5230.68,173762821,0
^SPX,60,20240513,170000,5229.95,5231.24,5224.54,5225.43,196802401,0
^SPX,60,20240513,180000,5225.61,5227.81,5218.43,5223.48,157096669,0
^SPX,60,20240513,190000,5223.26,5226.63,5223.26,5224.01,125729407,0
^SPX,60,20240513,200000,5223.49,5223.49,5211.59,5219.9,137055580,0
^SPX,60,20240513,210000,5219.93,5222.67,5216.65,5221.64,121878938,0
^SPX,60,20240513,220000,5221.86,5224.08,5218.43,5221.42,548105006,0
^SPX,60,20240514,160000,5221.1,5228.5,5220.59,5223.97,153249956,0
^SPX,60,20240514,170000,5224.62,5236.04,5219.51,5228.84,210471938,0
^SPX,60,20240514,180000,5229.88,5233.39,5222.21,5223.07,154296657,0
^SPX,60,20240514,190000,5223.5,5224.8,5219.05,5221.58,130176168,0
^SPX,60,20240514,200000,5221.73,5226.75,5218.01,5224.82,122282827,0
^SPX,60,20240514,210000,5225.37,5246.74,5225.37,5244.8,148249145,0
^SPX,60,20240514,220000,5244.81,5250.31,5243.02,5246.68,587746710,0
^SPX,60,20240515,160000,5271.15,5279.26,5263.58,5267.81,169977187,0
^SPX,60,20240515,170000,5270.54,5283.91,5269.67,5282.54,247187259,0
^SPX,60,20240515,180000,5283.13,5293.15,5283.13,5290.48,189862196,0
^SPX,60,20240515,190000,5290.54,5297.18,5286.32,5297.01,145672541,0
^SPX,60,20240515,200000,5297.28,5301.34,5295.66,5301.16,140221981,0
^SPX,60,20240515,210000,5300.68,5305.6,5298.34,5301.39,147076780,0
^SPX,60,20240515,220000,5300.1,5311.74,5299.38,5308.15,664959432,0
^SPX,60,20240516,160000,5311.01,5314.47,5310.42,5312.95,172407077,0
^SPX,60,20240516,170000,5313.41,5322.66,5306.84,5322.58,216072105,0
^SPX,60,20240516,180000,5324.72,5324.85,5316.47,5319.95,178613433,0
^SPX,60,20240516,190000,5319.73,5319.73,5313.32,5317.72,141235152,0
^SPX,60,20240516,200000,5317.81,5318.84,5304.68,5310.75,137620742,0
^SPX,60,20240516,210000,5310.74,5311.09,5301.11,5310.51,146326646,0
^SPX,60,20240516,220000,5311.13,5312.23,5296.3,5297.1,666475230,0
^SPX,60,20240517,160000,5302.86,5303.39,5294.79,5298.69,115054691,0
^SPX,60,20240517,170000,5299.15,5303.23,5294.11,5301.52,185126081,0
^SPX,60,20240517,180000,5301.49,5301.49,5293.86,5298.53,144064661,0
^SPX,60,20240517,190000,5298.7,5300.07,5291.78,5297.94,111006418,0
^SPX,60,20240517,200000,5298.01,5299.14,5295.43,5297.46,125309523,0
^SPX,60,20240517,210000,5295.34,5299.08,5284.66,5298.24,125850246,0
^SPX,60,20240517,220000,5298.38,5303.34,5296.86,5303.27,613392941,0
^SPX,60,20240520,160000,5305.35,5322.14,5303.74,5321.43,161156969,0
^SPX,60,20240520,170000,5321.83,5324.6,5317.16,5322.2,184093006,0
^SPX,60,20240520,180000,5321.88,5325.25,5318.34,5319.85,142861646,0
^SPX,60,20240520,190000,5320.77,5322.14,5317.02,5321.75,108808991,0
^SPX,60,20240520,200000,5321.76,5322.62,5310.73,5311.35,112849808,0
^SPX,60,20240520,210000,5312.24,5313.88,5302.98,5309.96,119831017,0
^SPX,60,20240520,220000,5308.55,5313.28,5304.99,5308.13,526069220,0
^SPX,60,20240521,160000,5299.48,5306.48,5299.31,5304.07,132291463,0
^SPX,60,20240521,170000,5304.53,5315.14,5304.53,5313.07,190082621,0
^SPX,60,20240521,180000,5313.16,5316.78,5308.59,5309.32,146371979,0
^SPX,60,20240521,190000,5309.43,5312.5,5307.72,5309.18,122050397,0
^SPX,60,20240521,200000,5309.04,5317.09,5306.84,5317.02,120701975,0
^SPX,60,20240521,210000,5316.45,5317.16,5311.31,5313.18,127407465,0
^SPX,60,20240521,220000,5313.48,5323.58,5312.07,5321.41,583182204,0
^SPX,60,20240522,160000,5317.09,5321.7,5315.93,5321.61,144852309,0
^SPX,60,20240522,170000,5321.14,5322.23,5317.94,5320.95,193614760,0
^SPX,60,20240522,180000,5320.58,5323.1,5313.61,5316.36,161804890,0
^SPX,60,20240522,190000,5316.37,5321.01,5315.98,5318.2,121067688,0
^SPX,60,20240522,200000,5318.16,5321.56,5304.94,5309.07,123674355,0
^SPX,60,20240522,210000,5308.47,5308.81,5287.1,5295.05,157722269,0
^SPX,60,20240522,220000,5295.03,5307.24,5288.73,5307.01,623648867,0
^SPX,60,20240523,160000,5340.26,5340.26,5305.48,5308.85,179785110,0
^SPX,60,20240523,170000,5309.45,5319.39,5299.78,5299.78,230120145,0
^SPX,60,20240523,180000,5299.84,5323.98,5299.79,5321.9,168792890,0
^SPX,60,20240523,190000,5320.84,5323.57,5305.74,5305.84,131957804,0
^SPX,60,20240523,200000,5305.54,5308.26,5276.19,5276.78,158539594,0
^SPX,60,20240523,210000,5276.35,5277.35,5258.23,5259.16,179418734,0
^SPX,60,20240523,220000,5261.07,5271.09,5256.97,5267.84,634161583,0
^SPX,60,20240524,160000,5281.45,5289.68,5279.2,5282.26,136534868,0
^SPX,60,20240524,170000,5284.29,5300.09,5284.29,5299.2,194834559,0
^SPX,60,20240524,180000,5300.26,5311.43,5300.09,5304.06,143536529,0
^SPX,60,20240524,190000,5304.15,5309.39,5303.26,5303.95,114104355,0
^SPX,60,20240524,200000,5303.87,5307.88,5300.54,5305.23,105702529,0
^SPX,60,20240524,210000,5306.11,5310.32,5300.69,5300.69,107631789,0
^SPX,60,20240524,220000,5300.24,5304.81,5293.44,5304.72,515251208,0
^SPX,60,20240528,160000,5314.71,5315.79,5300.93,5302.5,168623702,0
^SPX,60,20240528,170000,5302.32,5310.64,5300,5308.9,203697719,0
^SPX,60,20240528,180000,5308.48,5310.08,5304.21,5309.42,148488517,0
^SPX,60,20240528,190000,5309.62,5312.05,5306.14,5307.24,127720351,0
^SPX,60,20240528,200000,5308.35,5308.89,5295.19,5297.44,132990075,0
^SPX,60,20240528,210000,5297.02,5302.77,5281.95,5291.99,146998076,0
^SPX,60,20240528,220000,5291.93,5306.96,5290.72,5306.04,554109950,0
^SPX,60,20240529,160000,5266.38,5273.4,5262.72,5271.49,208016141,0
^SPX,60,20240529,170000,5270.91,5282.1,5268.91,5279.29,247865008,0
^SPX,60,20240529,180000,5277.94,5278.36,5269.86,5274.9,161991319,0
^SPX,60,20240529,190000,5274.64,5282.04,5269.8,5280.09,133314941,0
^SPX,60,20240529,200000,5279.67,5280.63,5271.29,5279.2,130198236,0
^SPX,60,20240529,210000,5278.99,5280.2,5270.35,5271.36,137107191,0
^SPX,60,20240529,220000,5270.81,5280.62,5264.81,5266.95,542055199,0
^SPX,60,20240530,160000,5253.95,5258.67,5248.14,5254.09,162305726,0
^SPX,60,20240530,170000,5254.98,5256.28,5241.6,5241.69,385170932,0
^SPX,60,20240530,180000,5247.51,5248.18,5245.16,5245.16,20936290,0
^SPX,60,20240530,190000,5245.4,5254.82,5245.25,5254.41,159020602,0
^SPX,60,20240530,200000,5256.05,5259.61,5253.68,5256.03,157344261,0
^SPX,60,20240530,210000,5255.33,5256.29,5245.36,5249.02,165350723,0
^SPX,60,20240530,220000,5248.69,5250.26,5222.46,5235.48,667848902,0
^SPX,60,20240531,160000,5243.21,5255.51,5237.79,5239.46,163764406,0
^SPX,60,20240531,170000,5239.52,5239.96,5210.12,5218.19,254741016,0
^SPX,60,20240531,180000,5216.12,5216.75,5203.87,5204.88,194631661,0
^SPX,60,20240531,190000,5204.63,5205.65,5191.91,5201.74,153750332,0
^SPX,60,20240531,200000,5202.56,5217.96,5202.56,5215.88,153659186,0
^SPX,60,20240531,210000,5216.35,5225.37,5213.55,5223.43,163754364,0
^SPX,60,20240531,220000,5222.17,5280.01,5220.35,5277.51,1280735382,0
^SPX,60,20240603,160000,5297.15,5302.11,5283.4,5286.88,217936022,0
^SPX,60,20240603,170000,5288.17,5293.29,5264.98,5268.25,137774273,0
^SPX,60,20240603,180000,5265.59,5275.02,5262.41,5269.73,105382178,0
^SPX,60,20240603,190000,5269.66,5271.45,5240.06,5247.23,163364819,0
^SPX,60,20240603,200000,5245.37,5263.03,5234.7,5258.61,145359222,0
^SPX,60,20240603,210000,5259.15,5268.45,5254.67,5265.01,149063454,0
^SPX,60,20240603,220000,5264.99,5283.44,5264.19,5283.4,548810816,0
^SPX,60,20240604,160000,5278.24,5278.24,5266.8,5271.02,168315445,0
^SPX,60,20240604,170000,5284.36,5284.36,5265.63,5266.7,194373625,0
^SPX,60,20240604,180000,5267.04,5273.37,5259.8,5260.38,162140951,0
^SPX,60,20240604,190000,5259.78,5276.42,5257.63,5271.9,135774591,0
^SPX,60,20240604,200000,5272.03,5277.99,5265.03,5275.7,129396641,0
^SPX,60,20240604,210000,5275.67,5298.58,5275.08,5291.6,152930613,0
^SPX,60,20240604,220000,5291.4,5293.01,5274.78,5291.34,639670970,0
^SPX,60,20240605,160000,5311.28,5314.13,5303.85,5307.66,157888942,0
^SPX,60,20240605,170000,5305.72,5318.92,5298.67,5317.71,204563634,0
^SPX,60,20240605,180000,5318.14,5332.25,5318.14,5328.76,170280004,0
^SPX,60,20240605,190000,5327.09,5336.4,5325.73,5334.72,132757468,0
^SPX,60,20240605,200000,5333.84,5340.84,5330.13,5340.54,122185790,0
^SPX,60,20240605,210000,5340.48,5347.76,5338.57,5346.62,129051663,0
^SPX,60,20240605,220000,5346.29,5354.16,5341.14,5354.03,639879423,0
^SPX,60,20240606,160000,5357.8,5362.29,5350.86,5350.86,151679293,0
^SPX,60,20240606,170000,5350.82,5359.54,5350.82,5352.7,204181837,0
^SPX,60,20240606,180000,5352.37,5355.65,5348.37,5348.58,148787365,0
^SPX,60,20240606,190000,5348.72,5350.32,5340.22,5342.22,139956344,0
^SPX,60,20240606,200000,5341.23,5352.13,5340.49,5349.71,130568255,0
^SPX,60,20240606,210000,5349.37,5352.92,5335.85,5352.05,150962874,0
^SPX,60,20240606,220000,5351.58,5353.79,5347.59,5352.96,565929304,0
^SPX,60,20240607,160000,5335.79,5349.73,5331.41,5347.86,104895102,0
^SPX,60,20240607,170000,5349.18,5369.68,5346.72,5359.98,179602689,0
^SPX,60,20240607,180000,5360.08,5360.54,5348.54,5358.52,135776633,0
^SPX,60,20240607,190000,5358.62,5370.27,5355.69,5369.47,124327355,0
^SPX,60,20240607,200000,5369.94,5374.99,5364.98,5366.6,120472835,0
^SPX,60,20240607,210000,5359.22,5360.68,5342.07,5357.48,125897768,0
^SPX,60,20240607,220000,5356.79,5360.05,5344.66,5346.99,551671766,0
^SPX,60,20240610,160000,5337.8,5337.89,5331.52,5336.76,218324186,0
^SPX,60,20240610,170000,5336.37,5345.18,5336.37,5344.58,250842048,0
^SPX,60,20240610,180000,5344.77,5356.57,5343.98,5352.3,196891190,0
^SPX,60,20240610,190000,5352.58,5357.92,5351.99,5354.81,157399506,0
^SPX,60,20240610,200000,5354.81,5362.07,5348.4,5358.78,155347192,0
^SPX,60,20240610,210000,5359.08,5361.42,5349.23,5356.42,182807549,0
^SPX,60,20240610,220000,5356.32,5365.32,5353.55,5360.79,594427795,0
^SPX,60,20240611,160000,5347.65,5348.26,5327.59,5332.33,168278496,0
^SPX,60,20240611,170000,5334.93,5352.78,5333.02,5352.64,242695458,0
^SPX,60,20240611,180000,5353.03,5354.19,5342.96,5344.94,196033126,0
^SPX,60,20240611,190000,5344.58,5348.85,5341.73,5347.16,151380939,0
^SPX,60,20240611,200000,5347.58,5358.26,5343.9,5358.07,136492313,0
^SPX,60,20240611,210000,5357.7,5372.41,5355.86,5367.93,149759145,0
^SPX,60,20240611,220000,5369.06,5375.76,5362.87,5375.32,670014489,0
^SPX,60,20240612,160000,5420.17,5436.78,5419.62,5433.49,257034692,0
^SPX,60,20240612,170000,5434.18,5446.2,5432.89,5437.54,320748807,0
^SPX,60,20240612,180000,5437.4,5440.55,5432.57,5436.21,211059187,0
^SPX,60,20240612,190000,5436.27,5438.04,5430.97,5434.29,158943453,0
^SPX,60,20240612,200000,5434.58,5439.87,5428.78,5432.88,141759608,0
^SPX,60,20240612,210000,5427.52,5436.67,5418.72,5431.79,238201275,0
^SPX,60,20240612,220000,5432.94,5447.25,5410.62,5421.03,640158187,0
^SPX,60,20240613,160000,5440.99,5440.99,5423.96,5426.47,216769090,0
^SPX,60,20240613,170000,5427.51,5429.24,5411.07,5412.79,274195773,0
^SPX,60,20240613,180000,5412.3,5422.87,5409.16,5418.71,185487514,0
^SPX,60,20240613,190000,5418.53,5418.53,5402.55,5413.24,162228201,0
^SPX,60,20240613,200000,5413.26,5425.88,5412.71,5423.34,139760773,0
^SPX,60,20240613,210000,5423.29,5432.2,5419.74,5431.59,153116304,0
