<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>,<DATETIME>
9113.27,9163.96,9081.65,9159.93,0,0,2024-03-25 09:00:00
9160.47,9244.49,9158.17,9244.49,0,0,2024-03-25 10:00:00
9243.83,9274.02,9242.99,9271.45,0,0,2024-03-25 11:00:00
9270.67,9334.4,9265.68,9319.18,0,0,2024-03-25 12:00:00
9320.94,9322.13,9285.75,9304.53,0,0,2024-03-25 13:00:00
9305.32,9307.48,9250.31,9253.03,0,0,2024-03-25 14:00:00
9252.44,9257.35,9184.54,9184.96,0,0,2024-03-25 15:00:00
9182.42,9189.26,9029.38,9029.38,0,0,2024-03-25 16:00:00
9029.5,9047.05,8960.12,9010.92,0,0,2024-03-26 09:00:00
9006.12,9006.12,8913.16,8916.37,0,0,2024-03-26 10:00:00
8915.32,8917.49,8856.81,8858.46,0,0,2024-03-26 11:00:00
8857.28,8884.08,8816.25,8863.0,0,0,2024-03-26 12:00:00
8861.52,8910.33,8852.53,8864.31,0,0,2024-03-26 13:00:00
8852.5,8881.85,8827.84,8881.85,0,0,2024-03-26 14:00:00
8888.34,8889.03,8787.15,8788.83,0,0,2024-03-26 15:00:00
8788.45,8828.21,8761.27,8807.38,0,0,2024-03-26 16:00:00
8834.01,8850.8,8751.28,8777.17,0,0,2024-03-27 09:00:00
8775.01,8794.72,8757.14,8763.49,0,0,2024-03-27 10:00:00
8764.48,8818.32,8761.95,8818.32,0,0,2024-03-27 11:00:00
8819.4,8855.43,8799.58,8847.93,0,0,2024-03-27 12:00:00
8853.32,8854.21,8815.2,8845.02,0,0,2024-03-27 13:00:00
8852.27,8905.07,8836.31,8891.82,0,0,2024-03-27 14:00:00
8891.82,8897.92,8785.09,8795.32,0,0,2024-03-27 15:00:00
8788.82,8854.82,8788.75,8806.72,0,0,2024-03-27 16:00:00
8863.66,8987.61,8863.66,8987.61,0,0,2024-03-28 09:00:00
8995.02,9028.96,8975.96,9009.85,0,0,2024-03-28 10:00:00
9009.38,9009.38,8967.33,8980.28,0,0,2024-03-28 11:00:00
8979.92,8997.86,8966.26,8995.5,0,0,2024-03-28 12:00:00
8996.06,9059.52,8975.92,9056.34,0,0,2024-03-28 13:00:00
9056.8,9057.85,9035.56,9057.27,0,0,2024-03-28 14:00:00
9057.19,9069.84,9037.18,9053.86,0,0,2024-03-28 15:00:00
9055.27,9079.97,9034.86,9079.97,0,0,2024-03-28 16:00:00
9125.29,9153.96,9088.3,9088.3,0,0,2024-03-29 09:00:00
9089.68,9095.19,9058.08,9073.6,0,0,2024-03-29 10:00:00
9074.08,9100.38,9056.5,9090.19,0,0,2024-03-29 11:00:00
9089.96,9105.12,9083.21,9094.91,0,0,2024-03-29 12:00:00
9093.65,9109.82,9084.91,9102.8,0,0,2024-03-29 13:00:00
9103.43,9142.93,9103.14,9117.37,0,0,2024-03-29 14:00:00
9115.38,9120.41,9069.75,9103.6,0,0,2024-03-29 15:00:00
9105.05,9150.72,9086.32,9142.4,0,0,2024-03-29 16:00:00
9234.48,9247.16,9076.28,9078.27,0,0,2024-04-01 10:00:00
9070.77,9083.85,9002.64,9005.98,0,0,2024-04-01 11:00:00
9006.47,9023.41,8972.17,8972.35,0,0,2024-04-01 12:00:00
8969.09,9028.54,8963.16,9012.76,0,0,2024-04-01 13:00:00
9006.97,9088.86,9006.97,9070.1,0,0,2024-04-01 14:00:00
9069.0,9142.0,9062.85,9103.31,0,0,2024-04-01 15:00:00
9102.86,9211.1,9084.8,9192.71,0,0,2024-04-01 16:00:00
9196.61,9198.96,9155.15,9157.54,0,0,2024-04-01 17:00:00
9186.0,9264.03,9186.0,9232.53,0,0,2024-04-02 10:00:00
9232.62,9236.39,9158.76,9164.97,0,0,2024-04-02 11:00:00
9161.86,9193.38,9148.98,9189.55,0,0,2024-04-02 12:00:00
9188.91,9190.42,9137.21,9147.24,0,0,2024-04-02 13:00:00
9145.65,9226.0,9145.65,9222.75,0,0,2024-04-02 14:00:00
9224.32,9225.95,9141.39,9142.25,0,0,2024-04-02 15:00:00
9141.12,9179.17,9084.34,9086.61,0,0,2024-04-02 16:00:00
9083.94,9098.64,8996.44,9040.87,0,0,2024-04-02 17:00:00
9040.87,9040.87,8905.7,8970.85,0,0,2024-04-03 10:00:00
8970.81,9010.23,8947.62,8953.78,0,0,2024-04-03 11:00:00
8951.56,8986.41,8948.93,8974.04,0,0,2024-04-03 12:00:00
8975.03,8991.0,8961.59,8969.61,0,0,2024-04-03 13:00:00
8968.93,9017.92,8960.38,8961.73,0,0,2024-04-03 14:00:00
8964.37,8989.98,8944.97,8979.75,0,0,2024-04-03 15:00:00
8978.24,8988.61,8949.94,8962.89,0,0,2024-04-03 16:00:00
8962.81,8986.83,8945.8,8945.8,0,0,2024-04-03 17:00:00
8945.8,9012.23,8944.57,8951.9,0,0,2024-04-04 10:00:00
8953.3,8987.61,8939.34,8987.1,0,0,2024-04-04 11:00:00
8987.25,9106.4,8986.73,9106.27,0,0,2024-04-04 12:00:00
9112.81,9152.24,9106.41,9145.5,0,0,2024-04-04 13:00:00
9152.14,9167.94,9112.96,9136.28,0,0,2024-04-04 14:00:00
9136.86,9139.27,9088.91,9096.02,0,0,2024-04-04 15:00:00
9092.99,9129.5,9080.78,9100.69,0,0,2024-04-04 16:00:00
9108.92,9145.92,9093.88,9129.02,0,0,2024-04-04 17:00:00
9275.88,9328.37,9251.72,9316.92,0,0,2024-04-05 10:00:00
9316.62,9378.69,9299.75,9375.99,0,0,2024-04-05 11:00:00
9377.75,9383.83,9328.59,9343.96,0,0,2024-04-05 12:00:00
9346.53,9362.19,9326.27,9346.66,0,0,2024-04-05 13:00:00
9343.93,9409.66,9340.2,9407.3,0,0,2024-04-05 14:00:00
9408.64,9418.14,9376.68,9411.86,0,0,2024-04-05 15:00:00
9413.29,9588.37,9411.85,9554.39,0,0,2024-04-05 16:00:00
9554.64,9618.83,9526.82,9618.83,0,0,2024-04-05 17:00:00
9639.23,9732.66,9629.66,9728.3,0,0,2024-04-08 10:00:00
9730.6,9734.5,9672.8,9685.85,0,0,2024-04-08 11:00:00
9685.7,9716.13,9666.85,9716.13,0,0,2024-04-08 12:00:00
9715.34,9732.34,9707.28,9729.07,0,0,2024-04-08 13:00:00
9728.22,9735.17,9708.31,9717.55,0,0,2024-04-08 14:00:00
9716.55,9741.47,9704.4,9740.37,0,0,2024-04-08 15:00:00
9741.46,9763.49,9724.18,9757.95,0,0,2024-04-08 16:00:00
9760.8,9766.0,9739.21,9756.69,0,0,2024-04-08 17:00:00
9807.65,9842.14,9747.55,9839.72,0,0,2024-04-09 10:00:00
9839.74,9848.6,9814.95,9830.16,0,0,2024-04-09 11:00:00
9828.73,9830.03,9811.8,9814.19,0,0,2024-04-09 12:00:00
9759.28,9800.91,9684.65,9724.99,0,0,2024-04-15 10:00:00
9723.7,9822.87,9722.61,9784.09,0,0,2024-04-15 11:00:00
9780.8,9804.34,9759.7,9769.76,0,0,2024-04-15 12:00:00
9764.64,9771.82,9727.51,9730.16,0,0,2024-04-15 13:00:00
9725.92,9765.54,9705.73,9754.26,0,0,2024-04-15 14:00:00
9755.33,9770.48,9716.74,9732.13,0,0,2024-04-15 15:00:00
9729.3,9761.51,9723.71,9746.49,0,0,2024-04-15 16:00:00
9747.43,9750.62,9679.8,9679.8,0,0,2024-04-15 17:00:00
9645.01,9645.91,9537.88,9540.16,0,0,2024-04-16 10:00:00
9537.16,9581.78,9536.0,9560.58,0,0,2024-04-16 11:00:00
9560.46,9560.46,9513.84,9549.13,0,0,2024-04-16 12:00:00
9550.04,9584.77,9537.65,9575.83,0,0,2024-04-16 13:00:00
9576.11,9650.24,9555.13,9625.88,0,0,2024-04-16 14:00:00
9627.74,9629.44,9565.38,9567.49,0,0,2024-04-16 15:00:00
9563.45,9574.09,9525.5,9539.25,0,0,2024-04-16 16:00:00
9536.51,9607.69,9515.25,9548.09,0,0,2024-04-16 17:00:00
9617.18,9711.74,9617.18,9709.89,0,0,2024-04-17 10:00:00
9713.22,9716.25,9653.25,9654.31,0,0,2024-04-17 11:00:00
9649.79,9668.95,9639.1,9648.51,0,0,2024-04-17 12:00:00
9646.95,9677.43,9614.61,9656.49,0,0,2024-04-17 13:00:00
9652.39,9652.39,9600.52,9600.77,0,0,2024-04-17 14:00:00
9590.51,9605.51,9549.92,9549.92,0,0,2024-04-17 15:00:00
9549.23,9583.62,9539.39,9539.39,0,0,2024-04-17 16:00:00
9534.58,9575.0,9505.17,9530.47,0,0,2024-04-17 17:00:00
9564.85,9601.56,9532.6,9550.89,0,0,2024-04-18 10:00:00
9550.22,9577.76,9508.56,9572.94,0,0,2024-04-18 11:00:00
9575.74,9576.06,9529.18,9562.8,0,0,2024-04-18 12:00:00
9564.24,9564.91,9534.27,9545.59,0,0,2024-04-18 13:00:00
9545.66,9568.99,9535.93,9555.74,0,0,2024-04-18 14:00:00
9556.0,9568.21,9513.26,9519.16,0,0,2024-04-18 15:00:00
9518.39,9524.2,9475.75,9497.31,0,0,2024-04-18 16:00:00
9493.53,9575.7,9482.93,9524.59,0,0,2024-04-18 17:00:00
9431.16,9487.73,9423.35,9446.57,0,0,2024-04-19 10:00:00
9446.64,9463.01,9429.1,9453.48,0,0,2024-04-19 11:00:00
9454.49,9475.52,9438.56,9457.79,0,0,2024-04-19 12:00:00
9457.44,9486.73,9454.97,9472.94,0,0,2024-04-19 13:00:00
9468.01,9512.81,9453.62,9506.47,0,0,2024-04-19 14:00:00
9506.32,9655.35,9499.79,9628.43,0,0,2024-04-19 15:00:00
9637.23,9712.6,9637.23,9664.59,0,0,2024-04-19 16:00:00
9671.7,9697.7,9654.91,9693.46,0,0,2024-04-19 17:00:00
9794.74,9829.94,9791.71,9793.13,0,0,2024-04-22 10:00:00
9790.42,9816.61,9766.63,9798.26,0,0,2024-04-22 11:00:00
9799.54,9800.39,9771.69,9774.04,0,0,2024-04-22 12:00:00
9771.16,9785.66,9751.64,9770.46,0,0,2024-04-22 13:00:00
9771.03,9775.98,9718.93,9735.65,0,0,2024-04-22 14:00:00
9735.15,9751.89,9720.93,9723.89,0,0,2024-04-22 15:00:00
9724.85,9730.81,9675.01,9687.78,0,0,2024-04-22 16:00:00
9686.76,9693.04,9645.02,9645.02,0,0,2024-04-22 17:00:00
9716.25,9740.58,9697.81,9702.32,0,0,2024-04-24 10:00:00
9703.18,9744.1,9702.48,9736.58,0,0,2024-04-24 11:00:00
9738.64,9766.75,9738.64,9747.59,0,0,2024-04-24 12:00:00
9751.03,9751.03,9706.54,9713.97,0,0,2024-04-24 13:00:00
9712.33,9721.41,9668.53,9672.22,0,0,2024-04-24 14:00:00
9672.19,9714.63,9669.67,9708.35,0,0,2024-04-24 15:00:00
9708.83,9717.34,9675.42,9694.91,0,0,2024-04-24 16:00:00
9694.52,9737.87,9693.02,9722.09,0,0,2024-04-24 17:00:00
9753.97,9785.06,9741.87,9759.51,0,0,2024-04-25 10:00:00
9758.32,9790.73,9758.32,9789.29,0,0,2024-04-25 11:00:00
9794.39,9807.57,9785.29,9801.6,0,0,2024-04-25 12:00:00
9801.58,9818.27,9798.81,9809.1,0,0,2024-04-25 13:00:00
9809.61,9826.08,9768.16,9797.49,0,0,2024-04-25 14:00:00
9794.3,9816.0,9709.26,9710.15,0,0,2024-04-25 15:00:00
9712.54,9735.5,9665.16,9671.49,0,0,2024-04-25 16:00:00
9673.18,9729.43,9672.62,9716.77,0,0,2024-04-25 17:00:00
9763.37,9797.15,9751.86,9793.01,0,0,2024-04-26 10:00:00
9801.12,9896.16,9794.98,9896.16,0,0,2024-04-26 11:00:00
9900.25,9907.08,9876.02,9884.4,0,0,2024-04-26 12:00:00
9883.72,9892.97,9869.57,9878.07,0,0,2024-04-26 13:00:00
9878.29,9893.77,9869.81,9870.96,0,0,2024-04-26 14:00:00
9871.87,9922.83,9867.33,9918.41,0,0,2024-04-26 15:00:00
9917.21,9955.4,9917.21,9920.43,0,0,2024-04-26 16:00:00
9911.3,9940.31,9878.11,9915.62,0,0,2024-04-26 17:00:00
9992.45,9995.83,9942.61,9979.89,0,0,2024-04-29 10:00:00
9977.61,9994.75,9971.81,9987.18,0,0,2024-04-29 11:00:00
9987.67,10006.68,9976.32,9998.98,0,0,2024-04-29 12:00:00
9997.94,10018.95,9996.23,10011.53,0,0,2024-04-29 13:00:00
10012.14,10012.99,9961.26,9961.57,0,0,2024-04-29 14:00:00
9960.76,9977.16,9943.07,9975.49,0,0,2024-04-29 15:00:00
9975.73,10021.14,9975.66,10017.58,0,0,2024-04-29 16:00:00
10020.38,10082.77,10008.26,10082.77,0,0,2024-04-29 17:00:00
10081.68,10122.65,10046.64,10120.3,0,0,2024-04-30 10:00:00
10122.06,10132.21,10099.42,10103.57,0,0,2024-04-30 11:00:00
10103.88,10116.49,10096.09,10110.58,0,0,2024-04-30 12:00:00
10109.54,10118.22,10082.16,10097.19,0,0,2024-04-30 13:00:00
10093.05,10103.95,10071.27,10084.63,0,0,2024-04-30 14:00:00
10082.02,10089.01,10037.64,10039.18,0,0,2024-04-30 15:00:00
10038.16,10104.82,10036.94,10100.93,0,0,2024-04-30 16:00:00
10101.89,10108.97,10045.74,10045.74,0,0,2024-04-30 17:00:00
10097.39,10204.0,10097.39,10199.8,0,0,2024-05-02 10:00:00
10199.93,10200.68,10163.79,10177.4,0,0,2024-05-02 11:00:00
10177.32,10179.29,10148.86,10172.42,0,0,2024-05-02 12:00:00
10174.22,10174.22,10153.88,10157.07,0,0,2024-05-02 13:00:00
10157.38,10181.46,10151.42,10157.89,0,0,2024-05-02 14:00:00
10152.21,10167.6,10148.61,10167.6,0,0,2024-05-02 15:00:00
10168.04,10197.76,10168.04,10184.27,0,0,2024-05-02 16:00:00
10184.02,10208.79,10177.08,10208.65,0,0,2024-05-02 17:00:00
10237.02,10271.67,10216.28,10271.54,0,0,2024-05-03 10:00:00
10271.16,10285.21,10244.82,10246.48,0,0,2024-05-03 11:00:00
10244.68,10274.62,10244.14,10263.22,0,0,2024-05-03 12:00:00
10263.76,10269.03,10243.42,10248.53,0,0,2024-05-03 13:00:00
10248.75,10268.17,10225.55,10234.65,0,0,2024-05-03 14:00:00
10234.48,10235.3,10197.62,10217.71,0,0,2024-05-03 15:00:00
10216.2,10231.44,10177.9,10231.44,0,0,2024-05-03 16:00:00
10232.53,10276.88,10218.28,10276.88,0,0,2024-05-03 17:00:00
10282.33,10282.33,10203.04,10209.73,0,0,2024-05-06 10:00:00
10205.84,10255.0,10202.8,10243.27,0,0,2024-05-06 11:00:00
10243.34,10267.79,10228.99,10265.25,0,0,2024-05-06 12:00:00
10266.95,10281.12,10261.68,10281.12,0,0,2024-05-06 13:00:00
10283.08,10324.63,10283.08,10299.46,0,0,2024-05-06 14:00:00
10300.87,10312.81,10261.05,10270.13,0,0,2024-05-06 15:00:00
10266.67,10295.11,10256.21,10270.22,0,0,2024-05-06 16:00:00
10274.78,10296.22,10265.79,10267.09,0,0,2024-05-06 17:00:00
10282.75,10313.07,10271.09,10296.79,0,0,2024-05-07 10:00:00
10296.93,10303.56,10214.41,10220.36,0,0,2024-05-07 11:00:00
10217.07,10221.31,10168.06,10174.07,0,0,2024-05-07 12:00:00
10170.11,10195.71,10149.37,10150.2,0,0,2024-05-07 13:00:00
10147.27,10205.87,10145.67,10205.87,0,0,2024-05-07 14:00:00
10206.97,10212.4,10169.59,10177.18,0,0,2024-05-07 15:00:00
10178.77,10334.32,10150.93,10316.98,0,0,2024-05-07 16:00:00
10326.68,10375.06,10311.08,10336.5,0,0,2024-05-07 17:00:00
10358.1,10383.14,10320.17,10330.74,0,0,2024-05-08 10:00:00
10327.18,10333.71,10263.19,10264.79,0,0,2024-05-08 11:00:00
10259.92,10272.41,10247.62,10255.25,0,0,2024-05-08 12:00:00
10256.15,10262.94,10234.66,10244.88,0,0,2024-05-08 13:00:00
10244.83,10277.5,10244.23,10275.55,0,0,2024-05-08 14:00:00
10275.93,10295.57,10240.9,10241.4,0,0,2024-05-08 15:00:00
10239.91,10285.72,10237.75,10285.72,0,0,2024-05-08 16:00:00
10287.82,10291.66,10247.75,10247.75,0,0,2024-05-08 17:00:00
10274.38,10303.64,10233.26,10237.58,0,0,2024-05-09 10:00:00
10238.58,10266.62,10228.8,10242.77,0,0,2024-05-09 11:00:00
10240.08,10242.54,10191.41,10206.9,0,0,2024-05-09 12:00:00
10204.94,10234.92,10188.16,10234.54,0,0,2024-05-09 13:00:00
10233.83,10250.17,10206.98,10245.2,0,0,2024-05-09 14:00:00
10245.16,10252.69,10222.17,10237.95,0,0,2024-05-09 15:00:00
10238.01,10269.62,10235.88,10265.49,0,0,2024-05-09 16:00:00
10265.51,10278.28,10248.7,10268.58,0,0,2024-05-09 17:00:00
10276.76,10326.72,10254.52,10311.88,0,0,2024-05-10 10:00:00
10312.1,10335.41,10307.28,10333.98,0,0,2024-05-10 11:00:00
10333.91,10344.64,10323.97,10331.46,0,0,2024-05-10 12:00:00
10331.62,10364.0,10330.63,10342.54,0,0,2024-05-10 13:00:00
10342.08,10356.93,10331.55,10356.89,0,0,2024-05-10 14:00:00
10354.48,10355.72,10301.15,10314.37,0,0,2024-05-10 15:00:00
10313.74,10338.9,10306.85,10312.27,0,0,2024-05-10 16:00:00
10311.31,10311.31,10218.58,10218.58,0,0,2024-05-10 17:00:00
10251.22,10286.97,10167.39,10211.69,0,0,2024-05-13 10:00:00
10211.5,10259.72,10204.43,10219.37,0,0,2024-05-13 11:00:00
10219.37,10219.9,10188.92,10204.29,0,0,2024-05-13 12:00:00
10200.57,10200.57,10156.29,10178.71,0,0,2024-05-13 13:00:00
10176.83,10198.89,10160.76,10167.73,0,0,2024-05-13 14:00:00
10165.51,10186.35,10155.99,10162.08,0,0,2024-05-13 15:00:00
10156.02,10192.37,10122.57,10185.94,0,0,2024-05-13 16:00:00
10190.77,10190.77,10055.98,10055.98,0,0,2024-05-13 17:00:00
10098.61,10143.47,10065.51,10088.89,0,0,2024-05-14 10:00:00
10088.66,10093.23,10040.36,10055.02,0,0,2024-05-14 11:00:00
10055.44,10102.96,10036.75,10095.63,0,0,2024-05-14 12:00:00
10096.52,10103.46,10082.98,10083.44,0,0,2024-05-14 13:00:00
10085.02,10089.27,10072.67,10082.55,0,0,2024-05-14 14:00:00
10082.64,10179.76,10081.43,10179.76,0,0,2024-05-14 15:00:00
10183.16,10271.23,10182.78,10228.77,0,0,2024-05-14 16:00:00
10228.63,10233.37,10162.89,10173.42,0,0,2024-05-14 17:00:00
10171.09,10195.5,10144.49,10169.58,0,0,2024-05-15 10:00:00
10167.2,10190.93,10134.35,10181.66,0,0,2024-05-15 11:00:00
10179.31,10185.23,10146.93,10151.37,0,0,2024-05-15 12:00:00
10149.93,10152.34,10128.32,10134.5,0,0,2024-05-15 13:00:00
10131.71,10169.31,10122.39,10158.36,0,0,2024-05-15 14:00:00
10157.83,10190.6,10149.03,10156.27,0,0,2024-05-15 15:00:00
10154.86,10183.59,10144.63,10144.63,0,0,2024-05-15 16:00:00
10142.68,10239.6,10138.84,10158.63,0,0,2024-05-15 17:00:00
10189.06,10253.22,10181.66,10210.39,0,0,2024-05-16 10:00:00
10210.01,10210.39,10154.88,10165.09,0,0,2024-05-16 11:00:00
10162.43,10178.88,10145.31,10164.16,0,0,2024-05-16 12:00:00
10163.0,10183.73,10154.83,10169.29,0,0,2024-05-16 13:00:00
10167.54,10192.81,10157.36,10192.39,0,0,2024-05-16 14:00:00
10197.62,10227.52,10189.08,10208.5,0,0,2024-05-16 15:00:00
10207.42,10219.98,10180.67,10217.59,0,0,2024-05-16 16:00:00
10216.4,10319.96,10205.82,10319.96,0,0,2024-05-16 17:00:00
10369.87,10524.94,10360.66,10507.56,0,0,2024-05-17 10:00:00
10507.21,10512.66,10471.95,10507.49,0,0,2024-05-17 11:00:00
10507.34,10556.85,10506.21,10542.44,0,0,2024-05-17 12:00:00
10542.5,10563.49,10526.57,10563.49,0,0,2024-05-17 13:00:00
10567.21,10570.6,10537.39,10570.2,0,0,2024-05-17 14:00:00
10569.63,10591.66,10554.36,10589.06,0,0,2024-05-17 15:00:00
10589.34,10624.2,10589.34,10614.76,0,0,2024-05-17 16:00:00
10614.97,10651.48,10597.1,10643.58,0,0,2024-05-17 17:00:00
10660.8,10755.09,10634.37,10744.82,0,0,2024-05-20 10:00:00
10743.56,10762.78,10725.45,10742.35,0,0,2024-05-20 11:00:00
10742.53,10742.89,10698.93,10707.85,0,0,2024-05-20 12:00:00
10704.66,10745.87,10704.66,10728.54,0,0,2024-05-20 13:00:00
10731.9,10735.12,10688.55,10692.93,0,0,2024-05-20 14:00:00
10686.89,10727.18,10681.01,10711.62,0,0,2024-05-20 15:00:00
10711.53,10746.47,10707.32,10745.52,0,0,2024-05-20 16:00:00
10744.82,10775.0,10731.64,10739.57,0,0,2024-05-20 17:00:00
10767.34,10991.51,10752.39,10991.51,0,0,2024-05-21 10:00:00
10994.43,11077.09,10893.43,11067.08,0,0,2024-05-21 11:00:00
11068.46,11074.05,11028.86,11072.21,0,0,2024-05-21 12:00:00
11070.46,11085.64,11043.83,11051.14,0,0,2024-05-21 13:00:00
11050.99,11078.33,11045.13,11049.48,0,0,2024-05-21 14:00:00
11049.13,11049.13,10884.6,10938.26,0,0,2024-05-21 15:00:00
10925.6,10966.85,10902.14,10960.55,0,0,2024-05-21 16:00:00
10964.33,10973.54,10878.41,10895.25,0,0,2024-05-21 17:00:00
10930.39,10938.11,10878.88,10924.4,0,0,2024-05-22 10:00:00
10922.81,11022.4,10912.54,10941.68,0,0,2024-05-22 11:00:00
10939.08,10945.11,10908.96,10925.27,0,0,2024-05-22 12:00:00
10924.58,10936.34,10888.7,10889.26,0,0,2024-05-22 13:00:00
10881.98,10895.6,10854.09,10854.09,0,0,2024-05-22 14:00:00
10848.42,10877.59,10803.67,10806.08,0,0,2024-05-22 15:00:00
10802.03,10919.03,10802.03,10887.22,0,0,2024-05-22 16:00:00
10892.44,10925.75,10879.7,10899.28,0,0,2024-05-22 17:00:00
10869.55,10945.36,10847.62,10915.11,0,0,2024-05-23 10:00:00
10912.19,10948.73,10880.35,10891.91,0,0,2024-05-23 11:00:00
10890.37,10919.2,10886.49,10902.57,0,0,2024-05-23 12:00:00
10902.63,10923.1,10902.03,10922.95,0,0,2024-05-23 13:00:00
10920.88,10972.2,10889.51,10922.75,0,0,2024-05-23 14:00:00
10925.06,10949.78,10911.48,10926.75,0,0,2024-05-23 15:00:00
10925.67,10933.11,10833.18,10859.32,0,0,2024-05-23 16:00:00
10866.22,10866.22,10786.7,10792.53,0,0,2024-05-23 17:00:00
10784.2,10810.66,10743.83,10753.78,0,0,2024-05-24 10:00:00
10752.56,10771.12,10729.95,10740.09,0,0,2024-05-24 11:00:00
10739.62,10766.6,10728.8,10733.62,0,0,2024-05-24 12:00:00
10735.15,10743.8,10705.48,10733.41,0,0,2024-05-24 13:00:00
10731.3,10741.81,10704.43,10720.54,0,0,2024-05-24 14:00:00
10716.36,10747.22,10684.73,10688.63,0,0,2024-05-24 15:00:00
10686.12,10741.55,10685.06,10695.16,0,0,2024-05-24 16:00:00
10695.37,10720.57,10664.96,10676.65,0,0,2024-05-24 17:00:00
10701.24,10713.87,10647.03,10671.76,0,0,2024-05-27 10:00:00
10665.08,10735.88,10665.08,10731.78,0,0,2024-05-27 11:00:00
10735.21,10758.6,10717.45,10726.02,0,0,2024-05-27 12:00:00
10725.83,10730.76,10689.75,10694.12,0,0,2024-05-27 13:00:00
10694.8,10733.7,10689.1,10725.23,0,0,2024-05-27 14:00:00
10725.74,10731.23,10600.82,10606.72,0,0,2024-05-27 15:00:00
10599.11,10640.68,10586.04,10616.27,0,0,2024-05-27 16:00:00
10616.47,10727.76,10616.47,10656.96,0,0,2024-05-27 17:00:00
10678.75,10698.0,10624.01,10656.74,0,0,2024-05-28 10:00:00
10656.3,10661.43,10625.7,10625.95,0,0,2024-05-28 11:00:00
10625.53,10638.43,10611.4,10629.99,0,0,2024-05-28 12:00:00
10628.12,10650.32,10614.81,10619.31,0,0,2024-05-28 13:00:00
10620.31,10621.97,10590.88,10609.04,0,0,2024-05-28 14:00:00
10609.84,10676.19,10604.91,10656.04,0,0,2024-05-28 15:00:00
10659.35,10718.06,10651.04,10700.48,0,0,2024-05-28 16:00:00
10700.53,10703.13,10653.93,10677.49,0,0,2024-05-28 17:00:00
10693.02,10712.37,10644.4,10648.1,0,0,2024-05-29 10:00:00
10644.62,10682.64,10627.73,10651.26,0,0,2024-05-29 11:00:00
10651.92,10658.3,10620.04,10626.28,0,0,2024-05-29 12:00:00
10621.17,10645.26,10610.3,10613.6,0,0,2024-05-29 13:00:00
10611.82,10621.12,10593.68,10594.78,0,0,2024-05-29 14:00:00
10593.99,10593.99,10464.88,10530.52,0,0,2024-05-29 15:00:00
10528.33,10581.9,10527.91,10578.85,0,0,2024-05-29 16:00:00
10578.84,10597.29,10479.16,10479.16,0,0,2024-05-29 17:00:00
10501.15,10548.46,10460.45,10489.21,0,0,2024-05-30 10:00:00
10488.32,10521.61,10458.93,10515.96,0,0,2024-05-30 11:00:00
10516.57,10520.83,10469.15,10474.13,0,0,2024-05-30 12:00:00
10476.72,10481.64,10450.78,10456.6,0,0,2024-05-30 13:00:00
10458.14,10518.44,10432.93,10511.09,0,0,2024-05-30 14:00:00
10509.75,10509.75,10414.48,10423.03,0,0,2024-05-30 15:00:00
10418.98,10497.87,10416.1,10497.24,0,0,2024-05-30 16:00:00
10500.75,10503.85,10453.08,10481.3,0,0,2024-05-30 17:00:00
10519.11,10716.61,10519.11,10716.08,0,0,2024-05-31 10:00:00
10721.47,10724.5,10673.51,10679.59,0,0,2024-05-31 11:00:00
10681.81,10681.81,10633.12,10634.06,0,0,2024-05-31 12:00:00
10632.0,10646.5,10607.84,10614.96,0,0,2024-05-31 13:00:00
10610.86,10623.47,10561.06,10561.61,0,0,2024-05-31 14:00:00
10556.66,10571.34,10491.19,10491.19,0,0,2024-05-31 15:00:00
10481.4,10485.07,10406.83,10420.99,0,0,2024-05-31 16:00:00
10420.08,10450.44,10359.7,10400.48,0,0,2024-05-31 17:00:00
10443.16,10452.81,10336.8,10412.45,0,0,2024-06-03 10:00:00
10414.09,10486.73,10413.92,10445.4,0,0,2024-06-03 11:00:00
10450.27,10468.07,10397.47,10460.96,0,0,2024-06-03 12:00:00
10462.16,10462.7,10435.9,10446.28,0,0,2024-06-03 13:00:00
10447.38,10482.11,10434.98,10477.13,0,0,2024-06-03 14:00:00
10487.3,10562.95,10468.45,10553.22,0,0,2024-06-03 15:00:00
10560.93,10564.38,10464.72,10474.76,0,0,2024-06-03 16:00:00
10473.08,10557.3,10463.6,10556.8,0,0,2024-06-03 17:00:00
10576.56,10606.93,10525.8,10529.49,0,0,2024-06-04 10:00:00
10531.1,10559.99,10511.43,10541.22,0,0,2024-06-04 11:00:00
10542.06,10573.25,10531.61,10544.37,0,0,2024-06-04 12:00:00
10545.9,10545.9,10467.17,10475.63,0,0,2024-06-04 13:00:00
10475.3,10479.31,10435.44,10453.11,0,0,2024-06-04 14:00:00
10448.32,10454.56,10415.61,10430.84,0,0,2024-06-04 15:00:00
10435.51,10504.81,10419.85,10481.69,0,0,2024-06-04 16:00:00
10484.68,10515.9,10363.71,10364.56,0,0,2024-06-04 17:00:00
10403.23,10416.61,10268.46,10326.13,0,0,2024-06-05 10:00:00
10329.55,10363.2,10292.66,10297.99,0,0,2024-06-05 11:00:00
10294.9,10337.91,10289.81,10308.74,0,0,2024-06-05 12:00:00
10308.24,10354.73,10298.17,10303.84,0,0,2024-06-05 13:00:00
10301.36,10320.22,10280.26,10292.37,0,0,2024-06-05 14:00:00
10293.18,10308.91,10269.19,10273.33,0,0,2024-06-05 15:00:00
