<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
XRP.V,60,20240814,050000,0.572666,0.581269,0.57166,0.579962,22151161.137827,0
XRP.V,60,20240814,060000,0.579862,0.580368,0.578079,0.579874,14975452.9546,0
XRP.V,60,20240814,070000,0.579874,0.581374,0.576567,0.577768,16161570.804357,0
XRP.V,60,20240814,080000,0.577768,0.580374,0.576967,0.577756,10382783.263164,0
XRP.V,60,20240814,090000,0.577656,0.579068,0.575467,0.578373,13464924.305074,0
XRP.V,60,20240814,100000,0.578173,0.578373,0.574478,0.576767,26069378.69173,0
XRP.V,60,20240814,110000,0.576673,0.577467,0.575172,0.577367,6965975.11887,0
XRP.V,60,20240814,120000,0.577467,0.577956,0.575021,0.575921,13052749.324831,0
XRP.V,60,20240814,130000,0.575921,0.582511,0.575921,0.580157,19054922.160588,0
XRP.V,60,20240814,140000,0.580057,0.581332,0.576985,0.57952,10772044.156309,0
XRP.V,60,20240814,150000,0.57942,0.582727,0.575988,0.577735,11343428.430971,0
XRP.V,60,20240814,160000,0.577735,0.579616,0.567213,0.569208,18629770.197317,0
XRP.V,60,20240814,170000,0.568908,0.575032,0.564275,0.573798,11894996.361749,0
XRP.V,60,20240814,180000,0.573809,0.575367,0.572172,0.573924,14615710.053871,0
XRP.V,60,20240814,190000,0.574124,0.575836,0.568859,0.571809,22890117.128367,0
XRP.V,60,20240814,200000,0.571509,0.572409,0.569814,0.571786,10584071.172416,0
XRP.V,60,20240814,210000,0.571786,0.57188,0.568145,0.5701,7662462.5028777,0
XRP.V,60,20240814,220000,0.5701,0.572609,0.566351,0.567451,11599430.083932,0
XRP.V,60,20240814,230000,0.567451,0.569774,0.565851,0.56958,8451153.1989206,0
XRP.V,60,20240814,235900,0.56958,0.569851,0.567451,0.568445,6101577.6094591,0
XRP.V,60,20240815,010000,0.568551,0.569051,0.565645,0.568551,7096344.8176309,0
XRP.V,60,20240815,020000,0.568551,0.570108,0.568302,0.568808,4208867.0053976,0
XRP.V,60,20240815,030000,0.568808,0.571774,0.568402,0.570774,7401213.8130994,0
XRP.V,60,20240815,040000,0.570774,0.571474,0.567908,0.569208,9693883.2222144,0
XRP.V,60,20240815,050000,0.569108,0.574298,0.567313,0.572306,19845982.876643,0
XRP.V,60,20240815,060000,0.572411,0.5726,0.570989,0.572194,6703809.2499835,0
XRP.V,60,20240815,070000,0.572294,0.5723,0.566294,0.568889,11715967.806095,0
XRP.V,60,20240815,080000,0.568889,0.569489,0.5656,0.5659,6984599.4018251,0
XRP.V,60,20240815,090000,0.5659,0.5665,0.562489,0.565194,12259894.926483,0
XRP.V,60,20240815,100000,0.564894,0.566917,0.563194,0.566015,9562331.6672124,0
XRP.V,60,20240815,110000,0.565821,0.567394,0.563127,0.565789,12287255.529387,0
XRP.V,60,20240815,120000,0.565889,0.567806,0.564411,0.565111,13346716.740987,0
XRP.V,60,20240815,130000,0.565011,0.567717,0.562711,0.567134,29014539.444865,0
XRP.V,60,20240815,140000,0.567134,0.570029,0.567034,0.5696,7664394.0477044,0
XRP.V,60,20240815,150000,0.5696,0.572006,0.5677,0.5683,8796201.2149167,0
XRP.V,60,20240815,160000,0.5681,0.5712,0.567006,0.5694,8207196.6684855,0
XRP.V,60,20240815,170000,0.5693,0.571494,0.5683,0.57,11873585.813605,0
XRP.V,60,20240815,180000,0.57,0.5732,0.568794,0.5714,7972283.6863279,0
XRP.V,60,20240815,190000,0.5714,0.5718,0.567945,0.571246,13685840.510959,0
XRP.V,60,20240815,200000,0.571246,0.571346,0.565068,0.565568,5451793.7121637,0
XRP.V,60,20240815,210000,0.565468,0.565468,0.554372,0.561656,7443386.6461764,0
XRP.V,60,20240815,220000,0.561556,0.561562,0.553344,0.556456,15134786.647232,0
XRP.V,60,20240815,230000,0.556456,0.556556,0.550999,0.5557,23150696.303723,0
XRP.V,60,20240815,235900,0.5567,0.558968,0.555133,0.5576,13374897.965185,0
XRP.V,60,20240816,010000,0.557506,0.562312,0.555305,0.560712,19922625.859675,0
XRP.V,60,20240816,020000,0.560712,0.562324,0.559912,0.560795,6318831.8303597,0
XRP.V,60,20240816,030000,0.560795,0.562539,0.559945,0.560045,3471491.0860171,0
XRP.V,60,20240816,040000,0.560045,0.560639,0.558245,0.560139,2306247.0860293,0
XRP.V,60,20240816,050000,0.560139,0.566772,0.560045,0.566557,2033449.1598739,0
XRP.V,60,20240816,060000,0.566557,0.568351,0.562156,0.562351,6195948.9981402,0
XRP.V,60,20240816,070000,0.562251,0.565268,0.560473,0.565034,11346427.076323,0
XRP.V,60,20240816,080000,0.565028,0.566945,0.564334,0.566251,4433614.4264412,0
XRP.V,60,20240816,090000,0.566351,0.569385,0.564951,0.56908,5958068.7765764,0
XRP.V,60,20240816,100000,0.56908,0.569185,0.56634,0.567634,17956965.274307,0
XRP.V,60,20240816,110000,0.567634,0.570834,0.567534,0.56798,14125323.413889,0
XRP.V,60,20240816,120000,0.56798,0.570303,0.567179,0.569308,14444988.699168,0
XRP.V,60,20240816,130000,0.569508,0.569508,0.567502,0.568708,5852242.0750997,0
XRP.V,60,20240816,140000,0.568808,0.568808,0.564707,0.566296,9819297.7190901,0
XRP.V,60,20240816,150000,0.566296,0.568091,0.556111,0.557306,22719502.903126,0
XRP.V,60,20240816,160000,0.557406,0.565213,0.556106,0.560746,21793665.712446,0
XRP.V,60,20240816,170000,0.560346,0.563863,0.556306,0.557712,15630811.933893,0
XRP.V,60,20240816,180000,0.557712,0.55955,0.5541,0.558106,14486633.234215,0
XRP.V,60,20240816,190000,0.557906,0.564202,0.5567,0.562813,19919242.419256,0
XRP.V,60,20240816,200000,0.562813,0.565908,0.556917,0.564996,10557077.573036,0
XRP.V,60,20240816,210000,0.564896,0.567914,0.563918,0.567153,14208439.144561,0
XRP.V,60,20240816,220000,0.567153,0.568865,0.565015,0.566927,8107249.4477012,0
