<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
^NZ50,60,20240417,010000,11782.77,11795.64,11779.78,11785.62,0,0
^NZ50,60,20240417,020000,11786.17,11792.33,11762.28,11792.33,0,0
^NZ50,60,20240417,030000,11798.75,11809.15,11776.93,11808.53,0,0
^NZ50,60,20240417,040000,11805.18,11809.38,11796.54,11805.38,0,0
^NZ50,60,20240417,050000,11804.13,11835.12,11803.18,11835.12,0,0
^NZ50,60,20240417,060000,11836.19,11887.15,11836.19,11879.13,0,0
^NZ50,60,20240417,070000,11880.21,11883.9,11864.53,11875.35,0,0
^NZ50,60,20240418,010000,11826.36,11826.36,11767.76,11767.76,0,0
^NZ50,60,20240418,020000,11767.73,11767.73,11731.12,11755.44,0,0
^NZ50,60,20240418,030000,11754.4,11816.86,11751.5,11803.64,0,0
^NZ50,60,20240418,040000,11807.36,11814.98,11783.98,11785.62,0,0
^NZ50,60,20240418,050000,11786.51,11801.3,11783.51,11793.85,0,0
^NZ50,60,20240418,060000,11792.45,11807.69,11791.23,11801,0,0
^NZ50,60,20240418,070000,11798.46,11836.04,11792.92,11836.04,0,0
^NZ50,60,20240419,010000,11790.97,11794.97,11770.24,11782.6,0,0
^NZ50,60,20240419,020000,11783.86,11812,11770.84,11805.93,0,0
^NZ50,60,20240419,030000,11802.54,11822.16,11789.11,11820.63,0,0
^NZ50,60,20240419,040000,11822.2,11823.12,11761.39,11771.19,0,0
^NZ50,60,20240419,050000,11768.05,11768.05,11737.33,11737.33,0,0
^NZ50,60,20240419,060000,11737.97,11750.07,11727.87,11747.04,0,0
^NZ50,60,20240419,070000,11746.94,11796.21,11746.94,11796.21,0,0
^NZ50,60,20240422,010000,11752.39,11781.05,11735.66,11735.66,0,0
^NZ50,60,20240422,020000,11735.91,11757.79,11732.06,11757.72,0,0
^NZ50,60,20240422,030000,11761.43,11854.08,11758.46,11824.34,0,0
^NZ50,60,20240422,040000,11823.56,11823.56,11804.15,11815.6,0,0
^NZ50,60,20240422,050000,11815.49,11818.12,11800.38,11802.82,0,0
^NZ50,60,20240422,060000,11799.36,11835.41,11799.36,11831.62,0,0
^NZ50,60,20240422,070000,11829.9,11852.8,11820.62,11852.8,0,0
^NZ50,60,20240423,010000,11823.85,11840.23,11814.11,11824.27,0,0
^NZ50,60,20240423,020000,11822.11,11825.24,11805.66,11814.98,0,0
^NZ50,60,20240423,030000,11815.17,11838.2,11815.17,11818.61,0,0
^NZ50,60,20240423,040000,11816.73,11823.9,11812.16,11816.43,0,0
^NZ50,60,20240423,050000,11817.76,11826.99,11804.81,11805.82,0,0
^NZ50,60,20240423,060000,11806.17,11814.32,11798.23,11808.18,0,0
^NZ50,60,20240423,070000,11803.96,11815.93,11796.15,11803.28,0,0
^NZ50,60,20240424,010000,11797.22,11810.36,11784.79,11810.36,0,0
^NZ50,60,20240424,020000,11810.61,11836.07,11810.61,11834.79,0,0
^NZ50,60,20240424,030000,11817.19,11867.52,11817.19,11866.59,0,0
^NZ50,60,20240424,040000,11869.4,11878.42,11852.7,11877.03,0,0
^NZ50,60,20240424,050000,11877.69,11879.78,11870.35,11874.27,0,0
^NZ50,60,20240424,060000,11876.51,11883.77,11872.4,11881.13,0,0
^NZ50,60,20240424,070000,11880.36,11946.43,11878.8,11946.43,0,0
^NZ50,60,20240426,010000,11924.43,11957.45,11907.93,11938.85,0,0
^NZ50,60,20240426,020000,11939.64,11967.51,11927.87,11946.53,0,0
^NZ50,60,20240426,030000,11946.89,11946.89,11879.14,11880.51,0,0
^NZ50,60,20240426,040000,11882.07,11887.14,11861.7,11861.7,0,0
^NZ50,60,20240426,050000,11862.53,11862.53,11835.57,11843.03,0,0
^NZ50,60,20240426,060000,11840.25,11842.74,11819.42,11819.65,0,0
^NZ50,60,20240426,070000,11820.56,11821.38,11802.13,11805.09,0,0
^NZ50,60,20240429,010000,11805.09,11823.42,11803.88,11804.05,0,0
^NZ50,60,20240429,020000,11803.54,11824.16,11801.99,11808.53,0,0
^NZ50,60,20240429,030000,11809.46,11866.77,11809.46,11846.27,0,0
^NZ50,60,20240429,040000,11845.97,11852.2,11837.84,11852.2,0,0
^NZ50,60,20240429,050000,11853,11853,11837.53,11847.07,0,0
^NZ50,60,20240429,060000,11846.45,11855.61,11831.92,11837.63,0,0
^NZ50,60,20240429,070000,11835.18,11916.24,11831.14,11916.24,0,0
^NZ50,60,20240430,010000,11911.11,11922.63,11895.64,11917.8,0,0
^NZ50,60,20240430,020000,11918.07,11919.21,11883.66,11890.83,0,0
^NZ50,60,20240430,030000,11891.63,11922.48,11886.43,11919.53,0,0
^NZ50,60,20240430,040000,11918.97,11930.35,11913.22,11924.2,0,0
^NZ50,60,20240430,050000,11923.16,11927.45,11907.24,11908.7,0,0
^NZ50,60,20240430,060000,11914.17,11942.53,11914.17,11936.59,0,0
^NZ50,60,20240430,070000,11938.06,11957.5,11930.37,11957.5,0,0
^NZ50,60,20240501,010000,11922.19,11922.19,11874.82,11912.18,0,0
^NZ50,60,20240501,020000,11911.38,11911.38,11870.02,11901.19,0,0
^NZ50,60,20240501,030000,11898.68,11898.68,11867.6,11872.97,0,0
^NZ50,60,20240501,040000,11873.92,11874.81,11849.24,11853.7,0,0
^NZ50,60,20240501,050000,11853.03,11861.02,11845.4,11858.98,0,0
^NZ50,60,20240501,060000,11856.53,11872.21,11856.53,11869.4,0,0
^NZ50,60,20240501,070000,11867.74,11884.06,11865.09,11867.58,0,0
^NZ50,60,20240502,010000,11858.97,11868.48,11855.97,11856.14,0,0
^NZ50,60,20240502,020000,11855.3,11862.82,11845.66,11856.88,0,0
^NZ50,60,20240502,030000,11864.35,11873.76,11833.46,11838.94,0,0
^NZ50,60,20240502,040000,11840.7,11864.12,11836.69,11864.12,0,0
^NZ50,60,20240502,050000,11863.65,11873.56,11856.52,11862.99,0,0
^NZ50,60,20240502,060000,11863.51,11872.95,11854.67,11864.85,0,0
^NZ50,60,20240502,070000,11862.64,11874.04,11856.13,11874.04,0,0
^NZ50,60,20240503,010000,11881.99,11881.99,11813.26,11814.95,0,0
^NZ50,60,20240503,020000,11822.22,11853.41,11820.04,11848.65,0,0
^NZ50,60,20240503,030000,11846.77,11878.65,11841.5,11875.53,0,0
^NZ50,60,20240503,040000,11874.34,11881.72,11867.34,11873.54,0,0
^NZ50,60,20240503,050000,11873.3,11899.05,11872.48,11899.05,0,0
^NZ50,60,20240503,060000,11901,11914.16,11892.98,11914.16,0,0
^NZ50,60,20240503,070000,11910.43,11938.08,11907.88,11938.08,0,0
^NZ50,60,20240506,010000,11855.11,11855.11,11828.27,11836.1,0,0
^NZ50,60,20240506,020000,11836.11,11848.05,11834.97,11834.97,0,0
^NZ50,60,20240506,030000,11837.9,11850.06,11817.27,11817.27,0,0
^NZ50,60,20240506,040000,11818.47,11836.56,11811.13,11836.56,0,0
^NZ50,60,20240506,050000,11839.15,11843.4,11829.49,11842.71,0,0
^NZ50,60,20240506,060000,11840.66,11840.85,11821.55,11831.05,0,0
^NZ50,60,20240506,070000,11825.02,11850.84,11817.57,11820.78,0,0
^NZ50,60,20240507,010000,11816.63,11822.44,11799.35,11800.8,0,0
^NZ50,60,20240507,020000,11801.4,11811.65,11788.15,11808.42,0,0
^NZ50,60,20240507,030000,11810.33,11839.31,11776.4,11786.19,0,0
^NZ50,60,20240507,040000,11786.54,11788.64,11756.53,11761.19,0,0
^NZ50,60,20240507,050000,11762.4,11780.24,11761.36,11776.83,0,0
^NZ50,60,20240507,060000,11777.75,11797.61,11774.52,11792.68,0,0
^NZ50,60,20240507,070000,11795.12,11807.48,11791.17,11800.78,0,0
^NZ50,60,20240508,010000,11752.53,11758.69,11741.75,11753.17,0,0
^NZ50,60,20240508,020000,11747.57,11773.34,11734.7,11765.35,0,0
^NZ50,60,20240508,030000,11770.43,11803.97,11770.42,11795.05,0,0
^NZ50,60,20240508,040000,11794.46,11799.87,11790.24,11793.87,0,0
^NZ50,60,20240508,050000,11792.02,11799.75,11789.55,11797.26,0,0
^NZ50,60,20240508,060000,11795.61,11795.61,11773.84,11778.57,0,0
^NZ50,60,20240508,070000,11778.93,11798.94,11775.44,11782.89,0,0
^NZ50,60,20240509,010000,11762,11763.05,11740.97,11746.32,0,0
^NZ50,60,20240509,020000,11743.4,11767.05,11728.7,11766.35,0,0
^NZ50,60,20240509,030000,11764.74,11767.54,11722.32,11738.6,0,0
^NZ50,60,20240509,040000,11732.29,11751.42,11729.31,11729.31,0,0
^NZ50,60,20240509,050000,11730.64,11730.64,11699.83,11700.63,0,0
^NZ50,60,20240509,060000,11698.88,11719.83,11698.88,11717.13,0,0
^NZ50,60,20240509,070000,11721.08,11746.59,11695.18,11746.58,0,0
^NZ50,60,20240510,010000,11738.36,11738.36,11722.81,11737.11,0,0
^NZ50,60,20240510,020000,11735.86,11738.74,11705.4,11736.1,0,0
^NZ50,60,20240510,030000,11737.32,11745.69,11720.66,11739.07,0,0
^NZ50,60,20240510,040000,11738.49,11745.17,11718.04,11728.84,0,0
^NZ50,60,20240510,050000,11727.26,11757.85,11727.26,11746.17,0,0
^NZ50,60,20240510,060000,11749.32,11750.78,11736.8,11742.95,0,0
^NZ50,60,20240510,070000,11748.21,11755.17,11729.97,11755.17,0,0
^NZ50,60,20240513,010000,11660.17,11660.17,11649.98,11653.88,0,0
^NZ50,60,20240513,020000,11654.24,11680.33,11654.24,11676.25,0,0
^NZ50,60,20240513,030000,11685.83,11691.32,11679.93,11690.26,0,0
^NZ50,60,20240513,040000,11689.5,11689.5,11648.5,11651.24,0,0
^NZ50,60,20240513,050000,11650.48,11653.01,11631.02,11638.77,0,0
^NZ50,60,20240513,060000,11639.02,11648.61,11621.79,11634.89,0,0
^NZ50,60,20240513,070000,11637.26,11652.16,11634.99,11652.16,0,0
^NZ50,60,20240514,010000,11630.1,11651.18,11617.07,11639.06,0,0
^NZ50,60,20240514,020000,11640.38,11657.1,11625.03,11655.19,0,0
^NZ50,60,20240514,030000,11656.4,11656.4,11620.13,11632.94,0,0
^NZ50,60,20240514,040000,11636.81,11647.86,11620.7,11621.19,0,0
^NZ50,60,20240514,050000,11622.34,11635.42,11610.41,11617.49,0,0
^NZ50,60,20240514,060000,11616.28,11624.78,11610.62,11618.81,0,0
^NZ50,60,20240514,070000,11620.82,11627.78,11602.97,11618.09,0,0
^NZ50,60,20240515,010000,11604.83,11617.77,11588.11,11596.14,0,0
^NZ50,60,20240515,020000,11597.15,11607.98,11589.17,11606.27,0,0
^NZ50,60,20240515,030000,11603.86,11615.02,11599.36,11602.12,0,0
^NZ50,60,20240515,040000,11601.84,11601.84,11577.71,11578.09,0,0
^NZ50,60,20240515,050000,11577.47,11587.95,11563.79,11565.73,0,0
^NZ50,60,20240515,060000,11566.19,11567.11,11537.72,11539.12,0,0
^NZ50,60,20240515,070000,11539.1,11544.03,11525.88,11525.88,0,0
^NZ50,60,20240516,010000,11531.06,11550.11,11526.76,11546.16,0,0
^NZ50,60,20240516,020000,11546.16,11581.13,11536.87,11572.89,0,0
^NZ50,60,20240516,030000,11584.08,11664.11,11583.91,11658.78,0,0
^NZ50,60,20240516,040000,11653.86,11679.46,11653.86,11675.39,0,0
^NZ50,60,20240516,050000,11681.51,11682.27,11663.46,11674.27,0,0
^NZ50,60,20240516,060000,11672.58,11696.89,11670.78,11696.89,0,0
^NZ50,60,20240516,070000,11697.15,11728.06,11689.11,11728.06,0,0
^NZ50,60,20240517,010000,11714.21,11736.79,11713.7,11725.25,0,0
^NZ50,60,20240517,020000,11722.55,11722.76,11654.88,11687.11,0,0
^NZ50,60,20240517,030000,11675.12,11688.71,11650.34,11688.71,0,0
^NZ50,60,20240517,040000,11689.34,11703.06,11689.34,11695.37,0,0
^NZ50,60,20240517,050000,11693.32,11701.84,11664.84,11670.85,0,0
^NZ50,60,20240517,060000,11670.77,11681.14,11667.73,11680.87,0,0
^NZ50,60,20240517,070000,11684.47,11718.32,11681.51,11699.79,0,0
^NZ50,60,20240520,010000,11667.33,11692.02,11661,11692.02,0,0
^NZ50,60,20240520,020000,11692.3,11731.12,11681.82,11728.03,0,0
^NZ50,60,20240520,030000,11734.47,11734.61,11698.49,11703.03,0,0
^NZ50,60,20240520,040000,11701.96,11716.09,11686.56,11714.2,0,0
^NZ50,60,20240520,050000,11716.27,11729.38,11711.98,11722.05,0,0
^NZ50,60,20240520,060000,11724.57,11724.57,11708.74,11717.51,0,0
^NZ50,60,20240520,070000,11718.96,11738.29,11710.43,11735.71,0,0
^NZ50,60,20240521,010000,11718.25,11723.63,11693.85,11698.41,0,0
^NZ50,60,20240521,020000,11698.37,11708.13,11689.78,11705.61,0,0
^NZ50,60,20240521,030000,11708.88,11708.88,11683.53,11684.34,0,0
^NZ50,60,20240521,040000,11687.15,11704.81,11677.67,11684.03,0,0
^NZ50,60,20240521,050000,11685.88,11686.61,11672.93,11676.74,0,0
^NZ50,60,20240521,060000,11675.53,11687.04,11672.94,11683.6,0,0
^NZ50,60,20240521,070000,11683.09,11691.55,11675.99,11675.99,0,0
^NZ50,60,20240522,010000,11678.67,11700.22,11656.31,11695.9,0,0
^NZ50,60,20240522,020000,11701.63,11723.25,11689.69,11696.58,0,0
^NZ50,60,20240522,030000,11694.04,11746.26,11694.04,11746.26,0,0
^NZ50,60,20240522,040000,11746.82,11768.45,11740,11763.49,0,0
^NZ50,60,20240522,050000,11747.05,11747.2,11696.98,11702.18,0,0
^NZ50,60,20240522,060000,11698.63,11698.63,11670.07,11676.26,0,0
^NZ50,60,20240522,070000,11677.82,11732.28,11675.92,11732.28,0,0
^NZ50,60,20240523,010000,11703.36,11730.94,11701.49,11718.37,0,0
^NZ50,60,20240523,020000,11715.86,11735.96,11700.04,11735.96,0,0
^NZ50,60,20240523,030000,11736.79,11741.12,11726.19,11737.46,0,0
^NZ50,60,20240523,040000,11736.76,11760.13,11735.06,11756.17,0,0
^NZ50,60,20240523,050000,11752.57,11759.3,11734.92,11739.14,0,0
^NZ50,60,20240523,060000,11735.39,11752.69,11734.49,11751.5,0,0
^NZ50,60,20240523,070000,11760.02,11809.48,11760.02,11809.48,0,0
